MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
209087000,209087000_0,9,32,-93.4936,28.60312,0.05
209182000,209182000_0,0,0,-89.412,29.34821,0.05
209182000,209182000_0,1,7,-89.57042,29.37682,0.05
209182000,209182000_0,2,15,-89.77347,29.5518,0.05
209182000,209182000_0,3,16,-89.39527,29.33386,0.05
209182000,209182000_0,4,17,-94.40997,28.16242,0.05
209182000,209182000_0,5,18,-94.40875,28.08984,0.05
209182000,209182000_0,6,22,-95.16631,29.74892,0.05
209182000,209182000_0,7,23,-89.77336,29.55185,0.05
209182000,209182000_0,8,27,-89.68893,29.48132,0.05
209182000,209182000_0,9,28,-89.89398,29.61785,0.05
209182000,209182000_0,10,31,-89.64168,29.45845,0.05
209182000,209182000_0,11,32,-95.16635,29.74889,0.05
209182000,209182000_0,12,36,-89.3495,29.27812,0.05
209182000,209182000_0,13,38,-95.16637,29.7489,0.05
209182000,209182000_0,14,39,-89.34149,29.26878,0.05
209182000,209182000_0,15,40,-89.65262,29.4606,0.05
209316000,209316000_0,0,0,-89.73484,29.52728,0.05
209316000,209316000_0,1,7,-89.86593,29.60698,0.05
209316000,209316000_0,2,39,-89.3654,29.29692,0.05
209316000,209316000_0,3,40,-87.03852,24.63665,0.05
209316000,209316000_0,4,41,-89.36767,29.2995,0.05
209513000,209513000_0,0,0,-82.42715,27.91512,0.05
209513000,209513000_0,1,16,-81.85114,24.33231,0.05
209513000,209513000_0,2,17,-80.12005,26.09401,0.05
209513000,209513000_0,3,25,-82.44208,27.95362,0.05
209513000,209513000_0,4,34,-82.01882,24.3239,0.05
209513000,209513000_0,5,35,-82.42865,27.92402,0.05
209513000,209513000_0,6,36,-81.93055,24.32905,0.05
209513000,209513000_0,7,43,-82.42863,27.92401,0.05
209532000,209532000_0,0,0,-89.35503,29.2856,0.05
209532000,209532000_0,1,14,-90.50593,30.05333,0.05
209587000,209587000_0,0,0,-94.81575,29.30687,0.05
209587000,209587000_0,1,14,-94.62605,29.1125,0.05
209587000,209587000_0,2,27,-94.81573,29.30687,0.05
209641000,209641000_0,0,0,-85.73295,30.18274,0.05
209641000,209641000_0,1,33,-85.73295,30.18267,0.05
209729000,209729000_0,0,0,-85.72963,30.17608,0.05
209729000,209729000_0,1,17,-86.2988,28.96862,0.05
209729000,209729000_0,2,29,-85.72965,30.17608,0.05
209830000,209830000_0,0,0,-80.16207,25.76675,0.05
209830000,209830000_0,1,8,-80.16203,25.76677,0.05
209862000,209862000_0,0,0,-80.11565,26.06677,0.05
209862000,209862000_0,1,7,-80.11575,26.06677,0.05
210057000,210057000_0,0,0,-80.08844,26.09395,0.05
210057000,210057000_0,1,18,-79.81996,26.09895,0.05
210057000,210057000_0,2,21,-80.11542,26.07095,0.05
210057000,210057000_0,3,32,-77.58338,25.50071,0.05
210057000,210057000_0,4,33,-80.11388,26.08683,0.05
210057000,210057000_0,5,34,-78.10374,25.80461,0.05
210296000,210296000_0,0,0,-82.56339,27.6281,0.05
210296000,210296000_0,1,13,-82.95924,27.59432,0.05
210296000,210296000_0,2,17,-82.56321,27.62752,0.05
210296000,210296000_0,3,21,-82.68022,27.61212,0.05
210728000,210728000_0,0,0,-80.15238,25.76612,0.05
210728000,210728000_0,1,10,-80.15243,25.76612,0.05
210815000,210815000_0,0,0,-95.11243,29.74711,0.05
210815000,210815000_0,1,5,-87.5565,28.95856,0.05
210815000,210815000_0,2,10,-95.1124,29.7471,0.05
210815000,210815000_0,3,12,-87.45463,28.99903,0.05
210815000,210815000_0,4,21,-95.24384,29.7182,0.05
210815000,210815000_0,5,23,-87.47476,28.99098,0.05
210815000,210815000_0,6,25,-95.11236,29.74713,0.05
210911000,210911000_0,0,0,-80.37543,24.32844,0.05
210911000,210911000_0,1,6,-80.21902,24.41765,0.05
210950000,210950000_0,0,0,-81.61987,30.35466,0.05
210950000,210950000_0,1,3,-80.11559,26.06687,0.05
210950000,210950000_0,2,4,-79.91185,26.9125,0.05
210950000,210950000_0,3,6,-81.61983,30.35462,0.05
210950000,210950000_0,4,7,-80.11556,26.06683,0.05
210950000,210950000_0,5,9,-81.61984,30.35458,0.05
210950000,210950000_0,6,10,-79.931,26.57183,0.05
210950000,210950000_0,7,11,-79.91225,26.75615,0.05
210950000,210950000_0,8,14,-80.11561,26.06684,0.05
210950000,210950000_0,9,16,-81.61987,30.35459,0.05
210950000,210950000_0,10,18,-80.11557,26.06686,0.05
210950000,210950000_0,11,20,-79.91175,26.90653,0.05
210950000,210950000_0,12,22,-80.11566,26.06681,0.05
210950000,210950000_0,13,23,-79.91256,26.75037,0.05
210959000,210959000_0,0,0,-85.72973,30.17606,0.05
210959000,210959000_0,1,1,-93.02278,28.31149,0.05
210959000,210959000_0,2,2,-92.95952,28.2716,0.05
210959000,210959000_0,3,3,-93.18634,28.41742,0.05
210959000,210959000_0,4,8,-92.83565,28.16798,0.05
210959000,210959000_0,5,10,-93.06932,28.34189,0.05
210959000,210959000_0,6,11,-92.87194,28.21093,0.05
210959000,210959000_0,7,12,-85.7297,30.17609,0.05
210959000,210959000_0,8,14,-92.92728,28.25132,0.05
211002010,211002010_0,0,0,-87.57122,30.31189,0.05
211002010,211002010_0,1,11,-97.17541,27.87621,0.05
211002010,211002010_0,2,18,-87.57122,30.31188,0.05
211577350,211577350_0,0,0,-80.07322,26.34308,0.05
211577350,211577350_0,1,17,-80.1626,25.67592,0.05
211577350,211577350_0,2,29,-80.16923,25.78788,0.05
211597070,211597070_0,0,0,-80.46921,27.83686,0.05
211597070,211597070_0,1,1,-80.42713,27.76873,0.05
211597070,211597070_0,2,2,-80.62458,28.1347,0.05
211597070,211597070_0,3,7,-80.4161,27.7596,0.05
211597070,211597070_0,4,11,-80.62456,28.13474,0.05
211597070,211597070_0,5,13,-80.45489,27.80738,0.05
211634950,211634950_0,0,0,-80.04557,26.75116,0.05
211634950,211634950_0,1,28,-80.04576,26.75116,0.05
211839000,211839000_0,0,0,-79.89411,27.58378,0.05
211839000,211839000_0,1,2,-80.15183,25.76595,0.05
211839000,211839000_0,2,4,-79.89683,27.69829,0.05
211839000,211839000_0,3,7,-80.15183,25.76601,0.05
212040000,212040000_0,0,0,-89.3205,29.04263,0.05
212040000,212040000_0,1,1,-88.825,27.82709,0.05
212040000,212040000_0,2,2,-89.34823,29.01003,0.05
212040000,212040000_0,3,8,-88.60175,27.51936,0.05
212040000,212040000_0,4,15,-88.81994,27.81882,0.05
212040000,212040000_0,5,16,-88.73153,27.6884,0.05
212040000,212040000_0,6,17,-88.76807,27.74085,0.05
212122000,212122000_0,0,0,-90.58218,30.05371,0.05
212122000,212122000_0,1,1,-90.4712,30.00313,0.05
212122000,212122000_0,2,2,-90.58218,30.05379,0.05
212122000,212122000_0,3,4,-89.09541,28.24414,0.05
212122000,212122000_0,4,5,-90.58223,30.05378,0.05
212122000,212122000_0,5,12,-89.0025,28.08133,0.05
212122000,212122000_0,6,13,-90.58225,30.05375,0.05
212122000,212122000_0,7,46,-90.43572,29.99747,0.05
212122000,212122000_0,8,49,-89.05024,28.16438,0.05
212122000,212122000_0,9,51,-90.45177,29.99666,0.05
212122000,212122000_0,10,52,-90.58104,30.05361,0.05
212122000,212122000_0,11,55,-90.4358,29.9972,0.05
212363000,212363000_0,0,0,-88.56626,30.36203,0.05
212363000,212363000_0,1,5,-88.51083,30.26892,0.05
212363000,212363000_0,2,9,-88.55968,30.33432,0.05
212363000,212363000_0,3,10,-82.4228,27.91672,0.05
212363000,212363000_0,4,11,-88.56626,30.362,0.05
212363000,212363000_0,5,12,-88.50816,30.24816,0.05
212363000,212363000_0,6,13,-83.05925,27.58122,0.05
212363000,212363000_0,7,14,-88.56626,30.362,0.05
212363000,212363000_0,8,15,-83.04474,27.58441,0.05
212363000,212363000_0,9,17,-82.9784,27.62289,0.05
212363000,212363000_0,10,18,-83.12882,27.56007,0.05
212363000,212363000_0,11,22,-88.56625,30.36198,0.05
212363000,212363000_0,12,28,-82.42279,27.91674,0.05
212363000,212363000_0,13,29,-88.54393,30.16735,0.05
212363000,212363000_0,14,30,-82.97931,27.62396,0.05
212363000,212363000_0,15,31,-88.53302,30.18726,0.05
212363000,212363000_0,16,35,-88.52348,30.29701,0.05
212363000,212363000_0,17,36,-88.52656,30.19338,0.05
212363000,212363000_0,18,38,-82.42279,27.91669,0.05
212583000,212583000_0,0,0,-94.57964,29.28916,0.05
212583000,212583000_0,1,1,-95.1841,29.74669,0.05
212583000,212583000_0,2,16,-94.44872,29.19378,0.05
212583000,212583000_0,3,18,-95.18413,29.7467,0.05
212583000,212583000_0,4,19,-94.32264,29.12421,0.05
212583000,212583000_0,5,21,-90.36854,29.9415,0.05
212583000,212583000_0,6,23,-94.37794,29.15425,0.05
212583000,212583000_0,7,28,-95.18413,29.74668,0.05
212583000,212583000_0,8,29,-90.36856,29.94145,0.05
212583000,212583000_0,9,35,-94.57103,29.29037,0.05
212583000,212583000_0,10,37,-95.18411,29.74672,0.05
212602000,212602000_0,0,0,-90.35643,29.93944,0.05
212602000,212602000_0,1,15,-89.22359,28.47068,0.05
212602000,212602000_0,2,30,-90.25157,29.96806,0.05
212602000,212602000_0,3,35,-90.35648,29.93942,0.05
212735000,212735000_0,0,0,-93.25373,29.59695,0.05
212735000,212735000_0,1,1,-93.21335,29.46987,0.05
212735000,212735000_0,2,6,-93.33471,30.14529,0.05
212735000,212735000_0,3,12,-93.21987,29.27957,0.05
212735000,212735000_0,4,14,-93.33411,30.1453,0.05
212735000,212735000_0,5,15,-93.22232,29.34889,0.05
212735000,212735000_0,6,20,-93.33403,30.1453,0.05
212735000,212735000_0,7,21,-84.03674,27.60411,0.05
212735000,212735000_0,8,23,-82.41713,27.90417,0.05
212735000,212735000_0,9,26,-93.33413,30.14533,0.05
212917000,212917000_0,0,0,-79.11662,26.09234,0.05
212917000,212917000_0,1,4,-79.11491,26.09083,0.05
214182516,214182516_0,0,0,-80.24701,25.79758,0.05
214182516,214182516_0,1,31,-80.247,25.7976,0.05
214182695,214182695_0,0,0,-80.24632,25.79705,0.05
214182695,214182695_0,1,23,-80.24633,25.79705,0.05
215004000,215004000_0,0,0,-87.80283,26.4885,0.05
215004000,215004000_0,1,1,-87.90267,26.6295,0.05
215004000,215004000_0,2,2,-87.73183,26.39017,0.05
215004000,215004000_0,3,4,-87.79867,26.48267,0.05
215004000,215004000_0,4,5,-79.59717,25.5635,0.05
215004000,215004000_0,5,6,-79.62233,25.44517,0.05
215035000,215035000_0,0,0,-94.64397,29.2168,0.05
215035000,215035000_0,1,2,-94.57303,29.28697,0.05
215035000,215035000_0,2,6,-94.79975,29.36515,0.05
215035000,215035000_0,3,7,-95.23372,29.72438,0.05
215035000,215035000_0,4,10,-94.64407,29.21482,0.05
215035000,215035000_0,5,11,-95.23373,29.72438,0.05
215035000,215035000_0,6,40,-94.6439,29.21705,0.05
215052000,215052000_0,0,0,-93.63477,29.40283,0.05
215052000,215052000_0,1,5,-93.63522,29.4021,0.05
215070000,215070000_0,0,0,-93.0788,27.16658,0.05
215070000,215070000_0,1,1,-93.21868,27.0025,0.05
215070000,215070000_0,2,7,-93.00065,27.25232,0.05
215071000,215071000_0,0,0,-94.62366,29.21549,0.05
215071000,215071000_0,1,6,-94.62238,29.2142,0.05
215215000,215215000_0,0,0,-88.03333,30.66775,0.05
215215000,215215000_0,1,5,-95.00742,29.61259,0.05
215215000,215215000_0,2,9,-88.03333,30.66775,0.05
215215000,215215000_0,3,11,-92.82031,28.16074,0.05
215215000,215215000_0,4,13,-95.00741,29.6126,0.05
215215000,215215000_0,5,31,-88.03334,30.66773,0.05
215230000,215230000_0,0,0,-89.39457,28.78401,0.05
215230000,215230000_0,1,1,-89.3409,28.81245,0.05
215230000,215230000_0,2,4,-94.40632,28.27554,0.05
215230000,215230000_0,3,5,-92.385,27.85217,0.05
215230000,215230000_0,4,7,-90.06068,29.9281,0.05
215230000,215230000_0,5,8,-90.11213,29.90943,0.05
215230000,215230000_0,6,9,-89.33706,28.83369,0.05
215230000,215230000_0,7,11,-89.34224,28.89486,0.05
215230000,215230000_0,8,12,-92.32742,27.85573,0.05
215230000,215230000_0,9,13,-89.33383,28.88099,0.05
215230000,215230000_0,10,15,-92.67649,27.97157,0.05
215230000,215230000_0,11,16,-94.40347,28.30971,0.05
215230000,215230000_0,12,17,-90.06266,29.92558,0.05
215230000,215230000_0,13,18,-94.40444,28.29883,0.05
215230000,215230000_0,14,20,-89.42342,28.83462,0.05
215230000,215230000_0,15,21,-94.40152,28.3318,0.05
215230000,215230000_0,16,22,-89.42288,28.83048,0.05
215230000,215230000_0,17,23,-94.41921,28.01762,0.05
215230000,215230000_0,18,26,-89.3635,28.78823,0.05
215230000,215230000_0,19,30,-94.40946,28.21991,0.05
215230000,215230000_0,20,33,-94.41513,28.06068,0.05
215230000,215230000_0,21,38,-94.40994,28.17035,0.05
215230000,215230000_0,22,39,-89.35703,28.79215,0.05
215230000,215230000_0,23,40,-92.46305,27.84704,0.05
215230000,215230000_0,24,41,-92.64717,27.93017,0.05
215230000,215230000_0,25,43,-89.36558,28.78713,0.05
215230000,215230000_0,26,46,-94.40664,28.27206,0.05
215230000,215230000_0,27,47,-92.44921,27.8475,0.05
215230000,215230000_0,28,49,-94.40985,28.21004,0.05
215230000,215230000_0,29,54,-92.46755,27.84709,0.05
215293000,215293000_0,0,0,-82.42864,27.91293,0.05
215293000,215293000_0,1,1,-88.13861,30.07138,0.05
215293000,215293000_0,2,3,-82.42865,27.90997,0.05
215293000,215293000_0,3,8,-90.11213,29.91162,0.05
215293000,215293000_0,4,10,-83.90614,25.31511,0.05
215293000,215293000_0,5,13,-88.14817,30.06335,0.05
215293000,215293000_0,6,15,-90.11213,29.91163,0.05
215293000,215293000_0,7,16,-93.32746,28.48233,0.05
215293000,215293000_0,8,17,-93.39775,28.53141,0.05
215293000,215293000_0,9,18,-83.94048,25.68299,0.05
215293000,215293000_0,10,19,-83.94307,25.631,0.05
215293000,215293000_0,11,24,-82.44057,27.88552,0.05
215293000,215293000_0,12,25,-88.36732,29.88943,0.05
215293000,215293000_0,13,26,-88.264,29.97578,0.05
215293000,215293000_0,14,28,-90.11213,29.91163,0.05
215293000,215293000_0,15,30,-93.37466,28.51524,0.05
215293000,215293000_0,16,31,-93.18867,28.39187,0.05
215293000,215293000_0,17,32,-88.13779,30.07207,0.05
215293000,215293000_0,18,33,-88.03332,30.66797,0.05
215293000,215293000_0,19,37,-82.4286,27.91292,0.05
215293000,215293000_0,20,40,-83.90872,25.76692,0.05
215293000,215293000_0,21,41,-88.13325,30.07591,0.05
215293000,215293000_0,22,43,-82.42866,27.91294,0.05
215293000,215293000_0,23,45,-93.13742,28.36394,0.05
215322000,215322000_0,0,0,-92.96992,28.28244,0.05
215322000,215322000_0,1,1,-92.66124,27.98207,0.05
215322000,215322000_0,2,4,-95.00078,29.69981,0.05
215322000,215322000_0,3,7,-92.83596,28.1837,0.05
215322000,215322000_0,4,10,-95.02147,29.72727,0.05
215322000,215322000_0,5,14,-92.71515,28.03291,0.05
215322000,215322000_0,6,16,-92.93352,28.26081,0.05
215322000,215322000_0,7,19,-92.80228,28.14255,0.05
215364000,215364000_0,0,0,-94.69453,29.1227,0.05
215364000,215364000_0,1,1,-95.00883,29.61252,0.05
215364000,215364000_0,2,4,-94.69505,29.1225,0.05
215438000,215438000_0,0,0,-95.10986,29.74844,0.05
215438000,215438000_0,1,7,-93.33352,30.14526,0.05
215438000,215438000_0,2,19,-95.10992,29.74846,0.05
215466000,215466000_0,0,0,-88.58847,30.11924,0.05
215466000,215466000_0,1,14,-79.93167,24.57509,0.05
215466000,215466000_0,2,15,-79.83238,24.63427,0.05
215466000,215466000_0,3,17,-79.9907,24.53985,0.05
215466000,215466000_0,4,20,-88.5869,30.11999,0.05
215470000,215470000_0,0,0,-90.40838,29.99322,0.05
215470000,215470000_0,1,2,-95.21982,29.72552,0.05
215470000,215470000_0,2,3,-94.67582,28.69535,0.05
215470000,215470000_0,3,4,-90.40835,29.99317,0.05
215470000,215470000_0,4,5,-94.67602,28.695,0.05
215470000,215470000_0,5,6,-90.40837,29.99317,0.05
215470000,215470000_0,6,10,-95.21987,29.72558,0.05
215470000,215470000_0,7,20,-90.40832,29.99315,0.05
215470000,215470000_0,8,23,-94.67622,28.69478,0.05
215470000,215470000_0,9,29,-90.40843,29.99317,0.05
215782000,215782000_0,0,0,-96.90411,27.57225,0.05
215782000,215782000_0,1,44,-96.86554,27.79764,0.05
219005000,219005000_0,0,0,-94.88926,29.37363,0.05
219005000,219005000_0,1,24,-94.63435,29.18449,0.05
219006000,219006000_0,0,0,-91.19683,30.42899,0.05
219006000,219006000_0,1,5,-91.15668,30.27733,0.05
219006000,219006000_0,2,7,-91.19409,30.48315,0.05
219006000,219006000_0,3,8,-91.15657,30.27751,0.05
219006000,219006000_0,4,9,-90.58335,30.05107,0.05
219006000,219006000_0,5,10,-91.15677,30.27752,0.05
219006000,219006000_0,6,12,-90.55584,30.0505,0.05
219006000,219006000_0,7,13,-91.1941,30.48317,0.05
219006000,219006000_0,8,18,-90.47299,30.01438,0.05
219006000,219006000_0,9,20,-91.19685,30.42896,0.05
219006000,219006000_0,10,28,-91.01951,30.12954,0.05
219006000,219006000_0,11,46,-91.19413,30.48317,0.05
219006000,219006000_0,12,47,-90.4694,30.0008,0.05
219023052,219023052_0,0,0,-80.17716,25.42093,0.05
219023052,219023052_0,1,4,-81.97071,24.50121,0.05
219023052,219023052_0,2,6,-80.17778,25.41927,0.05
219151000,219151000_0,0,0,-94.60222,29.33513,0.05
219151000,219151000_0,1,7,-94.99565,29.6968,0.05
219151000,219151000_0,2,8,-94.91668,29.36142,0.05
219151000,219151000_0,3,12,-95.15182,29.73503,0.05
219151000,219151000_0,4,16,-94.5996,29.33395,0.05
219151000,219151000_0,5,26,-95.02105,29.60902,0.05
219151000,219151000_0,6,30,-94.59975,29.33473,0.05
219151000,219151000_0,7,31,-95.021,29.60898,0.05
219151000,219151000_0,8,38,-95.07068,29.75875,0.05
219156000,219156000_0,0,0,-96.22911,28.36454,0.05
219156000,219156000_0,1,14,-95.09843,29.74336,0.05
219156000,219156000_0,2,16,-94.78808,29.3538,0.05
219156000,219156000_0,3,24,-94.93041,29.5776,0.05
219156000,219156000_0,4,27,-94.84569,29.45429,0.05
219156000,219156000_0,5,29,-95.27278,29.72687,0.05
219156000,219156000_0,6,30,-96.22498,28.36343,0.05
219156000,219156000_0,7,39,-95.27282,29.72687,0.05
219190000,219190000_0,0,0,-95.33364,28.93668,0.05
219190000,219190000_0,1,7,-94.47673,28.65021,0.05
219208002,219208002_0,0,0,-80.25518,25.80368,0.05
219208002,219208002_0,1,29,-80.25517,25.80368,0.05
219239000,219239000_0,0,0,-90.0017,29.93973,0.05
219239000,219239000_0,1,2,-89.9424,29.92233,0.05
219239000,219239000_0,2,7,-90.08782,29.91375,0.05
219239000,219239000_0,3,12,-89.9094,29.86932,0.05
219310000,219310000_0,0,0,-94.62108,29.25015,0.05
219310000,219310000_0,1,1,-95.22409,29.72725,0.05
219310000,219310000_0,2,9,-94.62105,29.25005,0.05
220187000,220187000_0,0,0,-80.15526,25.7661,0.05
220187000,220187000_0,1,1,-79.90234,25.77133,0.05
220187000,220187000_0,2,2,-80.15526,25.7661,0.05
220187000,220187000_0,3,7,-79.90247,25.7722,0.05
220187000,220187000_0,4,11,-80.15524,25.76604,0.05
220187000,220187000_0,5,12,-80.3004,29.96248,0.05
220187000,220187000_0,6,14,-79.90398,25.78859,0.05
220555000,220555000_0,0,0,-95.22412,29.72825,0.05
220555000,220555000_0,1,5,-94.59305,29.30555,0.05
220555000,220555000_0,2,13,-94.59505,29.2084,0.05
220555000,220555000_0,3,20,-94.59489,29.30579,0.05
220555000,220555000_0,4,31,-94.59472,29.20955,0.05
220555000,220555000_0,5,37,-94.58962,29.2908,0.05
220555000,220555000_0,6,40,-94.59305,29.22496,0.05
220555000,220555000_0,7,42,-95.2241,29.72825,0.05
220555000,220555000_0,8,44,-94.59189,29.29422,0.05
220560000,220560000_0,0,0,-91.66516,27.92769,0.05
220560000,220560000_0,1,1,-91.79014,27.91198,0.05
220560000,220560000_0,2,6,-84.50342,27.57845,0.05
220560000,220560000_0,3,8,-79.96799,26.08352,0.05
220560000,220560000_0,4,9,-85.85297,27.60214,0.05
220560000,220560000_0,5,10,-79.94141,26.06579,0.05
220560000,220560000_0,6,11,-84.6736,27.5882,0.05
220560000,220560000_0,7,12,-79.97412,26.08455,0.05
220560000,220560000_0,8,13,-84.64599,27.58596,0.05
220560000,220560000_0,9,17,-84.56007,27.57789,0.05
220560000,220560000_0,10,19,-91.84796,27.90415,0.05
220560000,220560000_0,11,20,-94.89128,29.36764,0.05
220560000,220560000_0,12,21,-85.86648,27.60343,0.05
220560000,220560000_0,13,22,-91.55659,27.93407,0.05
220560000,220560000_0,14,25,-85.85738,27.60254,0.05
220560000,220560000_0,15,26,-85.92899,27.60836,0.05
220560000,220560000_0,16,28,-79.9364,26.05455,0.05
220560000,220560000_0,17,29,-84.51882,27.57791,0.05
220560000,220560000_0,18,36,-91.35677,27.93337,0.05
220560000,220560000_0,19,37,-80.02262,26.08607,0.05
220560000,220560000_0,20,38,-84.6918,27.58286,0.05
220560000,220560000_0,21,39,-80.12308,26.09121,0.05
220560000,220560000_0,22,41,-84.86046,27.51688,0.05
220560000,220560000_0,23,42,-82.29247,23.6614,0.05
220560000,220560000_0,24,43,-84.65485,27.58695,0.05
220634000,220634000_0,0,0,-90.0584,29.94002,0.05
220634000,220634000_0,1,8,-90.20075,29.92253,0.05
220634000,220634000_0,2,15,-89.97408,29.92528,0.05
220634000,220634000_0,3,17,-91.16114,30.27799,0.05
220634000,220634000_0,4,28,-90.14303,29.95354,0.05
220634000,220634000_0,5,29,-90.27449,29.96629,0.05
220634000,220634000_0,6,30,-90.20874,29.92306,0.05
224263000,224263000_0,0,0,-93.83265,29.67328,0.05
224263000,224263000_0,1,3,-93.86106,29.72043,0.05
224263000,224263000_0,2,5,-93.8268,29.64917,0.05
224983000,224983000_0,0,0,-97.27097,27.88062,0.05
224983000,224983000_0,1,10,-95.10762,26.09258,0.05
227102690,227102690_0,0,0,-82.63523,27.76047,0.05
227102690,227102690_0,1,28,-82.63526,27.76048,0.05
228071700,228071700_0,0,0,-95.13033,29.73758,0.05
228071700,228071700_0,1,9,-94.98822,29.69086,0.05
228071700,228071700_0,2,11,-95.13036,29.73757,0.05
228335900,228335900_0,0,0,-79.46983,29.65617,0.05
228335900,228335900_0,1,1,-80.15217,25.766,0.05
228335900,228335900_0,2,5,-79.466,29.647,0.05
228335900,228335900_0,3,6,-77.1355,27.99167,0.05
228335900,228335900_0,4,7,-77.0305,28.01483,0.05
229038000,229038000_0,0,0,-93.62549,29.40776,0.05
229038000,229038000_0,1,6,-93.95591,29.82245,0.05
229038000,229038000_0,2,14,-93.62533,29.40766,0.05
229038000,229038000_0,3,29,-93.92607,29.76824,0.05
229074000,229074000_0,0,0,-79.99342,25.90434,0.05
229074000,229074000_0,1,13,-79.79993,25.40301,0.05
229074000,229074000_0,2,15,-80.09531,26.09382,0.05
229074000,229074000_0,3,17,-79.84479,25.51498,0.05
229365000,229365000_0,0,0,-89.95258,29.64383,0.05
229365000,229365000_0,1,7,-89.37225,29.30487,0.05
229365000,229365000_0,2,16,-90.59754,30.04757,0.05
229365000,229365000_0,3,17,-89.36762,29.29784,0.05
229365000,229365000_0,4,18,-90.59754,30.04756,0.05
229443000,229443000_0,0,0,-90.56009,25.50582,0.05
229443000,229443000_0,1,6,-90.46037,25.44359,0.05
229443000,229443000_0,2,12,-90.56075,25.49734,0.05
229570000,229570000_0,0,0,-88.03325,30.07858,0.05
229570000,229570000_0,1,19,-88.03763,30.08323,0.05
229583000,229583000_0,0,0,-97.27098,27.88066,0.05
229583000,229583000_0,1,2,-93.25984,26.40929,0.05
229583000,229583000_0,2,4,-93.69042,26.55581,0.05
229583000,229583000_0,3,5,-93.26534,26.4114,0.05
229583000,229583000_0,4,7,-93.53513,26.50311,0.05
229664000,229664000_0,0,0,-79.52335,25.75028,0.05
229664000,229664000_0,1,3,-87.92664,26.83445,0.05
229664000,229664000_0,2,4,-88.01824,26.95044,0.05
